-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
-10.000	-10.000	-10.000	-10.000	-9.997
-10.015	-10.070	-9.993	-9.557	-8.880
-8.460	-8.800	-10.196	-12.772	-16.438
-20.728	-24.692	-27.224	-27.759	-26.592
-24.478	-22.099	-19.859	-17.924	-16.327
-15.039	-14.013	-13.200	-12.557	-12.047
-11.642	-11.320	-11.063	-10.858	-10.693
-10.560	-10.453	-10.367	-10.298	-10.242
